frame,x,y,z,w,active,r,u,v,ch
16,0,3,10,0,1,5,0,0,0x00
16,0,4,0,0,1,5,0,0,0x00
16,0,4,1,0,0,4,17,17,0x00
16,0,4,2,0,0,4,52,51,0x00
16,0,4,3,0,0,3,110,0,0x00
16,0,4,4,0,0,2,184,12,0x00
16,0,4,5,0,0,2,199,11,0x00
16,0,4,6,0,0,2,184,12,0x00
16,0,4,7,0,0,3,110,0,0x00
16,0,4,8,0,0,4,52,51,0x00
16,0,4,9,0,0,4,17,17,0x00
16,0,4,10,0,1,5,0,0,0x00
16,0,5,0,0,1,5,0,0,0x00
16,0,5,1,0,0,4,21,21,0x00
16,0,5,2,0,0,3,62,0,0x00
16,0,5,3,0,0,3,123,0,0x00
16,0,5,4,0,0,2,199,11,0x00
16,0,5,5,0,0,2,228,11,0x00
16,0,5,6,0,0,2,199,11,0x00
16,0,5,7,0,0,3,123,0,0x00
16,0,5,8,0,0,3,62,0,0x00
16,0,5,9,0,0,4,21,21,0x00
16,0,5,10,0,1,5,0,0,0x00
16,0,6,0,0,1,5,0,0,0x00
16,0,6,1,0,0,4,17,17,0x00
16,0,6,2,0,0,4,52,51,0x00
16,0,6,3,0,0,3,110,0,0x00
16,0,6,4,0,0,2,184,12,0x00
16,0,6,5,0,0,2,199,11,0x00
16,0,6,6,0,0,2,184,12,0x00
16,0,6,7,0,0,3,110,0,0x00
16,0,6,8,0,0,4,52,51,0x00
16,0,6,9,0,0,4,17,17,0x00
16,0,6,10,0,1,5,0,0,0x00
16,0,7,0,0,1,5,0,0,0x00
16,0,7,1,0,1,5,0,0,0x00
16,0,7,2,0,0,4,31,31,0x00
16,0,7,3,0,0,3,71,0,0x00
16,0,7,4,0,0,3,110,0,0x00
16,0,7,5,0,0,3,123,0,0x00
16,0,7,6,0,0,3,110,0,0x00
16,0,7,7,0,0,3,71,0,0x00
16,0,7,8,0,0,4,31,31,0x00
16,0,7,9,0,1,5,0,0,0x00
16,0,7,10,0,1,5,0,0,0x00
16,0,8,1,0,1,5,0,0,0x00
16,0,8,2,0,0,4,15,15,0x00
16,0,8,3,0,0,4,31,31,0x00
16,0,8,4,0,0,4,52,51,0x00
16,0,8,5,0,0,3,62,0,0x00
16,0,8,6,0,0,4,52,51,0x00
16,0,8,7,0,0,4,31,31,0x00
16,0,8,8,0,0,4,15,15,0x00
16,0,8,9,0,1,5,0,0,0x00
16,0,9,2,0,1,5,0,0,0x00
16,0,9,3,0,1,5,0,0,0x00
16,0,9,4,0,0,4,17,17,0x00
16,0,9,5,0,0,4,21,21,0x00
16,0,9,6,0,0,4,17,17,0x00
16,0,9,7,0,1,5,0,0,0x00
16,0,9,8,0,1,5,0,0,0x00
16,0,10,3,0,1,5,0,0,0x00
16,0,10,4,0,1,5,0,0,0x00
16,0,10,5,0,1,5,0,0,0x00
16,0,10,6,0,1,5,0,0,0x00
16,0,10,7,0,1,5,0,0,0x00
16,1,0,2,0,1,5,0,0,0x00
16,1,0,3,0,1,5,0,0,0x00
16,1,0,4,0,1,5,0,0,0x00
16,1,0,5,0,1,5,0,0,0x00
16,1,0,6,0,1,5,0,0,0x00
16,1,0,7,0,1,5,0,0,0x00
16,1,0,8,0,1,5,0,0,0x00
16,1,1,1,0,1,5,0,0,0x00
16,1,1,2,0,1,5,0,0,0x00
16,1,1,3,0,0,4,20,20,0x00
16,1,1,4,0,0,4,31,31,0x00
16,1,1,5,0,0,4,35,34,0x00
16,1,1,6,0,0,4,31,31,0x00
16,1,1,7,0,0,4,20,20,0x00
16,1,1,8,0,1,5,0,0,0x00
16,1,1,9,0,1,5,0,0,0x00
16,1,2,0,0,1,5,0,0,0x00
16,1,2,1,0,1,5,0,0,0x00
16,1,2,2,0,0,4,29,29,0x00
16,1,2,3,0,0,3,63,0,0x00
16,1,2,4,0,0,3,91,0,0x00
16,1,2,5,0,0,3,101,0,0x00
16,1,2,6,0,0,3,91,0,0x00
16,1,2,7,0,0,3,63,0,0x00
16,1,2,8,0,0,4,29,29,0x00
16,1,2,9,0,1,5,0,0,0x00
16,1,2,10,0,1,5,0,0,0x00
16,1,3,0,0,1,5,0,0,0x00
16,1,3,1,0,0,4,20,20,0x00
16,1,3,2,0,0,3,63,0,0x00
16,1,3,3,0,0,3,127,0,0x00
16,1,3,4,0,0,2,197,12,0x00
16,1,3,5,0,0,2,214,12,0x00
16,1,3,6,0,0,2,197,12,0x00
16,1,3,7,0,0,3,127,0,0x00
16,1,3,8,0,0,3,63,0,0x00
16,1,3,9,0,0,4,20,20,0x00
16,1,3,10,0,1,5,0,0,0x00
16,1,4,0,0,1,5,0,0,0x00
16,1,4,1,0,0,4,31,31,0x00
16,1,4,2,0,0,3,91,0,0x00
16,1,4,3,0,0,2,197,12,0x00
16,1,4,4,0,0,1,265,11,0x00
16,1,4,5,0,0,1,286,10,0x00
16,1,4,6,0,0,1,265,11,0x00
16,1,4,7,0,0,2,197,12,0x00
16,1,4,8,0,0,3,91,0,0x00
16,1,4,9,0,0,4,31,31,0x00
16,1,4,10,0,1,5,0,0,0x00
16,1,5,0,0,1,5,0,0,0x00
16,1,5,1,0,0,4,35,34,0x00
16,1,5,2,0,0,3,101,0,0x00
16,1,5,3,0,0,2,214,12,0x00
16,1,5,4,0,0,1,286,10,0x00
16,1,5,5,0,0,1,313,12,0x00
16,1,5,6,0,0,1,286,10,0x00
16,1,5,7,0,0,2,214,12,0x00
16,1,5,8,0,0,3,101,0,0x00
16,1,5,9,0,0,4,35,34,0x00
16,1,5,10,0,1,5,0,0,0x00
16,1,6,0,0,1,5,0,0,0x00
16,1,6,1,0,0,4,31,31,0x00
16,1,6,2,0,0,3,91,0,0x00
16,1,6,3,0,0,2,197,12,0x00
16,1,6,4,0,0,1,265,11,0x00
16,1,6,5,0,0,1,286,10,0x00
16,1,6,6,0,0,1,265,11,0x00
16,1,6,7,0,0,2,197,12,0x00
16,1,6,8,0,0,3,91,0,0x00
16,1,6,9,0,0,4,31,31,0x00
16,1,6,10,0,1,5,0,0,0x00
16,1,7,0,0,1,5,0,0,0x00
16,1,7,1,0,0,4,20,20,0x00
16,1,7,2,0,0,3,63,0,0x00
16,1,7,3,0,0,3,127,0,0x00
16,1,7,4,0,0,2,197,12,0x00
16,1,7,5,0,0,2,214,12,0x00
16,1,7,6,0,0,2,197,12,0x00
16,1,7,7,0,0,3,127,0,0x00
16,1,7,8,0,0,3,63,0,0x00
16,1,7,9,0,0,4,20,20,0x00
16,1,7,10,0,1,5,0,0,0x00
16,1,8,0,0,1,5,0,0,0x00
16,1,8,1,0,1,5,0,0,0x00
16,1,8,2,0,0,4,29,29,0x00
16,1,8,3,0,0,3,63,0,0x00
16,1,8,4,0,0,3,91,0,0x00
16,1,8,5,0,0,3,101,0,0x00
16,1,8,6,0,0,3,91,0,0x00
16,1,8,7,0,0,3,63,0,0x00
16,1,8,8,0,0,4,29,29,0x00
16,1,8,9,0,1,5,0,0,0x00
16,1,8,10,0,1,5,0,0,0x00
16,1,9,1,0,1,5,0,0,0x00
16,1,9,2,0,1,5,0,0,0x00
16,1,9,3,0,0,4,20,20,0x00
16,1,9,4,0,0,4,31,31,0x00
16,1,9,5,0,0,4,35,34,0x00
16,1,9,6,0,0,4,31,31,0x00
16,1,9,7,0,0,4,20,20,0x00
16,1,9,8,0,1,5,0,0,0x00
16,1,9,9,0,1,5,0,0,0x00
16,1,10,2,0,1,5,0,0,0x00
16,1,10,3,0,1,5,0,0,0x00
16,1,10,4,0,1,5,0,0,0x00
16,1,10,5,0,1,5,0,0,0x00
16,1,10,6,0,1,5,0,0,0x00
16,1,10,7,0,1,5,0,0,0x00
16,1,10,8,0,1,5,0,0,0x00
16,2,0,2,0,1,5,0,0,0x00
16,2,0,3,0,1,5,0,0,0x00
16,2,0,4,0,1,5,0,0,0x00
16,2,0,5,0,1,5,0,0,0x00
16,2,0,6,0,1,5,0,0,0x00
16,2,0,7,0,1,5,0,0,0x00
16,2,0,8,0,1,5,0,0,0x00
16,2,1,1,0,1,5,0,0,0x00
16,2,1,2,0,1,5,0,0,0x00
16,2,1,3,0,0,4,28,28,0x00
16,2,1,4,0,0,4,40,39,0x00
16,2,1,5,0,0,4,44,43,0x00
16,2,1,6,0,0,4,40,39,0x00
16,2,1,7,0,0,4,28,28,0x00
16,2,1,8,0,1,5,0,0,0x00
16,2,1,9,0,1,5,0,0,0x00
16,2,2,0,0,1,5,0,0,0x00
16,2,2,1,0,1,5,0,0,0x00
16,2,2,2,0,0,4,35,34,0x00
16,2,2,3,0,0,3,82,0,0x00
16,2,2,4,0,0,3,113,0,0x00
16,2,2,5,0,0,3,124,0,0x00
16,2,2,6,0,0,3,113,0,0x00
16,2,2,7,0,0,3,82,0,0x00
16,2,2,8,0,0,4,35,34,0x00
16,2,2,9,0,1,5,0,0,0x00
16,2,2,10,0,1,5,0,0,0x00
16,2,3,0,0,1,5,0,0,0x00
16,2,3,1,0,0,4,28,28,0x00
16,2,3,2,0,0,3,82,0,0x00
16,2,3,3,0,0,2,177,11,0x00
16,2,3,4,0,0,2,240,11,0x00
16,2,3,5,0,0,2,255,12,0x00
16,2,3,6,0,0,2,240,11,0x00
16,2,3,7,0,0,2,177,11,0x00
16,2,3,8,0,0,3,82,0,0x00
16,2,3,9,0,0,4,28,28,0x00
16,2,3,10,0,1,5,0,0,0x00
16,2,4,0,0,1,5,0,0,0x00
16,2,4,1,0,0,4,40,39,0x00
16,2,4,2,0,0,3,113,0,0x00
16,2,4,3,0,0,2,240,11,0x00
16,2,4,4,0,0,1,315,12,0x00
16,2,4,5,0,0,1,335,11,0x00
16,2,4,6,0,0,1,315,12,0x00
16,2,4,7,0,0,2,240,11,0x00
16,2,4,8,0,0,3,113,0,0x00
16,2,4,9,0,0,4,40,39,0x00
16,2,4,10,0,1,5,0,0,0x00
16,2,5,0,0,1,5,0,0,0x00
16,2,5,1,0,0,4,44,43,0x00
16,2,5,2,0,0,3,124,0,0x00
16,2,5,3,0,0,2,255,12,0x00
16,2,5,4,0,0,1,335,11,0x00
16,2,5,5,0,0,0,362,11,0x00
16,2,5,6,0,0,1,335,11,0x00
16,2,5,7,0,0,2,255,12,0x00
16,2,5,8,0,0,3,124,0,0x00
16,2,5,9,0,0,4,44,43,0x00
16,2,5,10,0,1,5,0,0,0x00
16,2,6,0,0,1,5,0,0,0x00
16,2,6,1,0,0,4,40,39,0x00
16,2,6,2,0,0,3,113,0,0x00
16,2,6,3,0,0,2,240,11,0x00
16,2,6,4,0,0,1,315,12,0x00
16,2,6,5,0,0,1,335,11,0x00
16,2,6,6,0,0,1,315,12,0x00
16,2,6,7,0,0,2,240,11,0x00
16,2,6,8,0,0,3,113,0,0x00
16,2,6,9,0,0,4,40,39,0x00
16,2,6,10,0,1,5,0,0,0x00
16,2,7,0,0,1,5,0,0,0x00
16,2,7,1,0,0,4,28,28,0x00
16,2,7,2,0,0,3,82,0,0x00
16,2,7,3,0,0,2,177,11,0x00
16,2,7,4,0,0,2,240,11,0x00
16,2,7,5,0,0,2,255,12,0x00
16,2,7,6,0,0,2,240,11,0x00
16,2,7,7,0,0,2,177,11,0x00
16,2,7,8,0,0,3,82,0,0x00
16,2,7,9,0,0,4,28,28,0x00
16,2,7,10,0,1,5,0,0,0x00
16,2,8,0,0,1,5,0,0,0x00
16,2,8,1,0,1,5,0,0,0x00
16,2,8,2,0,0,4,35,34,0x00
16,2,8,3,0,0,3,82,0,0x00
16,2,8,4,0,0,3,113,0,0x00
16,2,8,5,0,0,3,124,0,0x00
16,2,8,6,0,0,3,113,0,0x00
16,2,8,7,0,0,3,82,0,0x00
16,2,8,8,0,0,4,35,34,0x00
16,2,8,9,0,1,5,0,0,0x00
16,2,8,10,0,1,5,0,0,0x00
16,2,9,1,0,1,5,0,0,0x00
16,2,9,2,0,1,5,0,0,0x00
16,2,9,3,0,0,4,28,28,0x00
16,2,9,4,0,0,4,40,39,0x00
16,2,9,5,0,0,4,44,43,0x00
16,2,9,6,0,0,4,40,39,0x00
16,2,9,7,0,0,4,28,28,0x00
16,2,9,8,0,1,5,0,0,0x00
16,2,9,9,0,1,5,0,0,0x00
16,2,10,2,0,1,5,0,0,0x00
16,2,10,3,0,1,5,0,0,0x00
16,2,10,4,0,1,5,0,0,0x00
16,2,10,5,0,1,5,0,0,0x00
16,2,10,6,0,1,5,0,0,0x00
16,2,10,7,0,1,5,0,0,0x00
16,2,10,8,0,1,5,0,0,0x00
16,3,0,2,0,1,5,0,0,0x00
16,3,0,3,0,1,5,0,0,0x00
16,3,0,4,0,1,5,0,0,0x00
16,3,0,5,0,1,5,0,0,0x00
16,3,0,6,0,1,5,0,0,0x00
16,3,0,7,0,1,5,0,0,0x00
16,3,0,8,0,1,5,0,0,0x00
16,3,1,1,0,1,5,0,0,0x00
16,3,1,2,0,1,5,0,0,0x00
16,3,1,3,0,0,4,29,29,0x00
16,3,1,4,0,0,4,41,40,0x00
16,3,1,5,0,0,4,46,45,0x00
16,3,1,6,0,0,4,41,40,0x00
16,3,1,7,0,0,4,29,29,0x00
16,3,1,8,0,1,5,0,0,0x00
16,3,1,9,0,1,5,0,0,0x00
16,3,2,0,0,1,5,0,0,0x00
16,3,2,1,0,1,5,0,0,0x00
16,3,2,2,0,0,4,36,35,0x00
16,3,2,3,0,0,3,84,0,0x00
16,3,2,4,0,0,3,116,0,0x00
16,3,2,5,0,0,3,127,0,0x00
16,3,2,6,0,0,3,116,0,0x00
16,3,2,7,0,0,3,84,0,0x00
16,3,2,8,0,0,4,36,35,0x00
16,3,2,9,0,1,5,0,0,0x00
16,3,2,10,0,1,5,0,0,0x00
16,3,3,0,0,1,5,0,0,0x00
16,3,3,1,0,0,4,29,29,0x00
16,3,3,2,0,0,3,84,0,0x00
16,3,3,3,0,0,2,177,11,0x00
16,3,3,4,0,0,2,244,12,0x00
16,3,3,5,0,0,2,259,12,0x00
16,3,3,6,0,0,2,244,12,0x00
16,3,3,7,0,0,2,177,11,0x00
16,3,3,8,0,0,3,84,0,0x00
16,3,3,9,0,0,4,29,29,0x00
16,3,3,10,0,1,5,0,0,0x00
16,3,4,0,0,1,5,0,0,0x00
16,3,4,1,0,0,4,41,40,0x00
16,3,4,2,0,0,3,116,0,0x00
16,3,4,3,0,0,2,244,12,0x00
16,3,4,4,0,0,1,313,12,0x00
16,3,4,5,0,0,1,336,11,0x00
16,3,4,6,0,0,1,313,12,0x00
16,3,4,7,0,0,2,244,12,0x00
16,3,4,8,0,0,3,116,0,0x00
16,3,4,9,0,0,4,41,40,0x00
16,3,4,10,0,1,5,0,0,0x00
16,3,5,0,0,1,5,0,0,0x00
16,3,5,1,0,0,4,46,45,0x00
16,3,5,2,0,0,3,127,0,0x00
16,3,5,3,0,0,2,259,12,0x00
16,3,5,4,0,0,1,336,11,0x00
16,3,5,5,0,0,0,353,13,0x00
16,3,5,6,0,0,1,336,11,0x00
16,3,5,7,0,0,2,259,12,0x00
16,3,5,8,0,0,3,127,0,0x00
16,3,5,9,0,0,4,46,45,0x00
16,3,5,10,0,1,5,0,0,0x00
16,3,6,0,0,1,5,0,0,0x00
16,3,6,1,0,0,4,41,40,0x00
16,3,6,2,0,0,3,116,0,0x00
16,3,6,3,0,0,2,244,12,0x00
16,3,6,4,0,0,1,313,12,0x00
16,3,6,5,0,0,1,336,11,0x00
16,3,6,6,0,0,1,313,12,0x00
16,3,6,7,0,0,2,244,12,0x00
16,3,6,8,0,0,3,116,0,0x00
16,3,6,9,0,0,4,41,40,0x00
16,3,6,10,0,1,5,0,0,0x00
16,3,7,0,0,1,5,0,0,0x00
16,3,7,1,0,0,4,29,29,0x00
16,3,7,2,0,0,3,84,0,0x00
16,3,7,3,0,0,2,177,11,0x00
16,3,7,4,0,0,2,244,12,0x00
16,3,7,5,0,0,2,259,12,0x00
16,3,7,6,0,0,2,244,12,0x00
16,3,7,7,0,0,2,177,11,0x00
16,3,7,8,0,0,3,84,0,0x00
16,3,7,9,0,0,4,29,29,0x00
16,3,7,10,0,1,5,0,0,0x00
16,3,8,0,0,1,5,0,0,0x00
16,3,8,1,0,1,5,0,0,0x00
16,3,8,2,0,0,4,36,35,0x00
16,3,8,3,0,0,3,84,0,0x00
16,3,8,4,0,0,3,116,0,0x00
16,3,8,5,0,0,3,127,0,0x00
16,3,8,6,0,0,3,116,0,0x00
16,3,8,7,0,0,3,84,0,0x00
16,3,8,8,0,0,4,36,35,0x00
16,3,8,9,0,1,5,0,0,0x00
16,3,8,10,0,1,5,0,0,0x00
16,3,9,1,0,1,5,0,0,0x00
16,3,9,2,0,1,5,0,0,0x00
16,3,9,3,0,0,4,29,29,0x00
16,3,9,4,0,0,4,41,40,0x00
16,3,9,5,0,0,4,46,45,0x00
16,3,9,6,0,0,4,41,40,0x00
16,3,9,7,0,0,4,29,29,0x00
16,3,9,8,0,1,5,0,0,0x00
16,3,9,9,0,1,5,0,0,0x00
16,3,10,2,0,1,5,0,0,0x00
16,3,10,3,0,1,5,0,0,0x00
16,3,10,4,0,1,5,0,0,0x00
16,3,10,5,0,1,5,0,0,0x00
16,3,10,6,0,1,5,0,0,0x00
16,3,10,7,0,1,5,0,0,0x00
16,3,10,8,0,1,5,0,0,0x00
16,4,0,2,0,1,5,0,0,0x00
16,4,0,3,0,1,5,0,0,0x00
16,4,0,4,0,1,5,0,0,0x00
16,4,0,5,0,1,5,0,0,0x00
16,4,0,6,0,1,5,0,0,0x00
16,4,0,7,0,1,5,0,0,0x00
16,4,0,8,0,1,5,0,0,0x00
16,4,1,1,0,1,5,0,0,0x00
16,4,1,2,0,1,5,0,0,0x00
16,4,1,3,0,0,4,24,24,0x00
16,4,1,4,0,0,4,35,34,0x00
16,4,1,5,0,0,4,39,38,0x00
16,4,1,6,0,0,4,35,34,0x00
16,4,1,7,0,0,4,24,24,0x00
16,4,1,8,0,1,5,0,0,0x00
16,4,1,9,0,1,5,0,0,0x00
16,4,2,0,0,1,5,0,0,0x00
16,4,2,1,0,1,5,0,0,0x00
16,4,2,2,0,0,4,31,31,0x00
16,4,2,3,0,0,3,69,0,0x00
16,4,2,4,0,0,3,99,0,0x00
16,4,2,5,0,0,3,110,0,0x00
16,4,2,6,0,0,3,99,0,0x00
16,4,2,7,0,0,3,69,0,0x00
16,4,2,8,0,0,4,31,31,0x00
16,4,2,9,0,1,5,0,0,0x00
16,4,2,10,0,1,5,0,0,0x00
16,4,3,0,0,1,5,0,0,0x00
16,4,3,1,0,0,4,24,24,0x00
16,4,3,2,0,0,3,69,0,0x00
16,4,3,3,0,0,3,137,0,0x00
16,4,3,4,0,0,2,207,11,0x00
16,4,3,5,0,0,2,234,11,0x00
16,4,3,6,0,0,2,207,11,0x00
16,4,3,7,0,0,3,137,0,0x00
16,4,3,8,0,0,3,69,0,0x00
16,4,3,9,0,0,4,24,24,0x00
16,4,3,10,0,1,5,0,0,0x00
16,4,4,0,0,1,5,0,0,0x00
16,4,4,1,0,0,4,35,34,0x00
16,4,4,2,0,0,3,99,0,0x00
16,4,4,3,0,0,2,207,11,0x00
16,4,4,4,0,0,1,277,11,0x00
16,4,4,5,0,0,1,303,12,0x00
16,4,4,6,0,0,1,277,11,0x00
16,4,4,7,0,0,2,207,11,0x00
16,4,4,8,0,0,3,99,0,0x00
16,4,4,9,0,0,4,35,34,0x00
16,4,4,10,0,1,5,0,0,0x00
16,4,5,0,0,1,5,0,0,0x00
16,4,5,1,0,0,4,39,38,0x00
16,4,5,2,0,0,3,110,0,0x00
16,4,5,3,0,0,2,234,11,0x00
16,4,5,4,0,0,1,303,12,0x00
16,4,5,5,0,0,1,317,12,0x00
16,4,5,6,0,0,1,303,12,0x00
16,4,5,7,0,0,2,234,11,0x00
16,4,5,8,0,0,3,110,0,0x00
16,4,5,9,0,0,4,39,38,0x00
16,4,5,10,0,1,5,0,0,0x00
16,4,6,0,0,1,5,0,0,0x00
16,4,6,1,0,0,4,35,34,0x00
16,4,6,2,0,0,3,99,0,0x00
16,4,6,3,0,0,2,207,11,0x00
16,4,6,4,0,0,1,277,11,0x00
16,4,6,5,0,0,1,303,12,0x00
16,4,6,6,0,0,1,277,11,0x00
16,4,6,7,0,0,2,207,11,0x00
16,4,6,8,0,0,3,99,0,0x00
16,4,6,9,0,0,4,35,34,0x00
16,4,6,10,0,1,5,0,0,0x00
16,4,7,0,0,1,5,0,0,0x00
16,4,7,1,0,0,4,24,24,0x00
16,4,7,2,0,0,3,69,0,0x00
16,4,7,3,0,0,3,137,0,0x00
16,4,7,4,0,0,2,207,11,0x00
16,4,7,5,0,0,2,234,11,0x00
16,4,7,6,0,0,2,207,11,0x00
16,4,7,7,0,0,3,137,0,0x00
16,4,7,8,0,0,3,69,0,0x00
16,4,7,9,0,0,4,24,24,0x00
16,4,7,10,0,1,5,0,0,0x00
16,4,8,0,0,1,5,0,0,0x00
16,4,8,1,0,1,5,0,0,0x00
16,4,8,2,0,0,4,31,31,0x00
16,4,8,3,0,0,3,69,0,0x00
16,4,8,4,0,0,3,99,0,0x00
16,4,8,5,0,0,3,110,0,0x00
16,4,8,6,0,0,3,99,0,0x00
16,4,8,7,0,0,3,69,0,0x00
16,4,8,8,0,0,4,31,31,0x00
16,4,8,9,0,1,5,0,0,0x00
16,4,8,10,0,1,5,0,0,0x00
16,4,9,1,0,1,5,0,0,0x00
16,4,9,2,0,1,5,0,0,0x00
16,4,9,3,0,0,4,24,24,0x00
16,4,9,4,0,0,4,35,34,0x00
16,4,9,5,0,0,4,39,38,0x00
16,4,9,6,0,0,4,35,34,0x00
16,4,9,7,0,0,4,24,24,0x00
16,4,9,8,0,1,5,0,0,0x00
16,4,9,9,0,1,5,0,0,0x00
16,4,10,2,0,1,5,0,0,0x00
16,4,10,3,0,1,5,0,0,0x00
16,4,10,4,0,1,5,0,0,0x00
16,4,10,5,0,1,5,0,0,0x00
16,4,10,6,0,1,5,0,0,0x00
16,4,10,7,0,1,5,0,0,0x00
16,4,10,8,0,1,5,0,0,0x00
16,5,0,3,0,1,5,0,0,0x00
16,5,0,4,0,1,5,0,0,0x00
16,5,0,5,0,1,5,0,0,0x00
16,5,0,6,0,1,5,0,0,0x00
16,5,0,7,0,1,5,0,0,0x00
16,5,1,2,0,1,5,0,0,0x00
16,5,1,3,0,0,4,15,15,0x00
16,5,1,4,0,0,4,23,23,0x00
16,5,1,5,0,0,4,26,26,0x00
16,5,1,6,0,0,4,23,23,0x00
16,5,1,7,0,0,4,15,15,0x00
16,5,1,8,0,1,5,0,0,0x00
16,5,2,1,0,1,5,0,0,0x00
16,5,2,2,0,0,4,19,19,0x00
16,5,2,3,0,0,4,43,42,0x00
16,5,2,4,0,0,3,66,0,0x00
16,5,2,5,0,0,3,76,0,0x00
16,5,2,6,0,0,3,66,0,0x00
16,5,2,7,0,0,4,43,42,0x00
16,5,2,8,0,0,4,19,19,0x00
16,5,2,9,0,1,5,0,0,0x00
16,5,3,0,0,1,5,0,0,0x00
16,5,3,1,0,0,4,15,15,0x00
16,5,3,2,0,0,4,43,42,0x00
16,5,3,3,0,0,3,86,0,0x00
16,5,3,4,0,0,3,129,0,0x00
16,5,3,5,0,0,2,164,12,0x00
16,5,3,6,0,0,3,129,0,0x00
16,5,3,7,0,0,3,86,0,0x00
16,5,3,8,0,0,4,43,42,0x00
16,5,3,9,0,0,4,15,15,0x00
16,5,3,10,0,1,5,0,0,0x00
16,5,4,0,0,1,5,0,0,0x00
16,5,4,1,0,0,4,23,23,0x00
16,5,4,2,0,0,3,66,0,0x00
16,5,4,3,0,0,3,129,0,0x00
16,5,4,4,0,0,2,193,12,0x00
16,5,4,5,0,0,2,219,12,0x00
16,5,4,6,0,0,2,193,12,0x00
16,5,4,7,0,0,3,129,0,0x00
16,5,4,8,0,0,3,66,0,0x00
16,5,4,9,0,0,4,23,23,0x00
16,5,4,10,0,1,5,0,0,0x00
16,5,5,0,0,1,5,0,0,0x00
16,5,5,1,0,0,4,26,26,0x00
16,5,5,2,0,0,3,76,0,0x00
16,5,5,3,0,0,2,164,12,0x00
16,5,5,4,0,0,2,219,12,0x00
16,5,5,5,0,0,2,235,11,0x00
16,5,5,6,0,0,2,219,12,0x00
16,5,5,7,0,0,2,164,12,0x00
16,5,5,8,0,0,3,76,0,0x00
16,5,5,9,0,0,4,26,26,0x00
16,5,5,10,0,1,5,0,0,0x00
16,5,6,0,0,1,5,0,0,0x00
16,5,6,1,0,0,4,23,23,0x00
16,5,6,2,0,0,3,66,0,0x00
16,5,6,3,0,0,3,129,0,0x00
16,5,6,4,0,0,2,193,12,0x00
16,5,6,5,0,0,2,219,12,0x00
16,5,6,6,0,0,2,193,12,0x00
16,5,6,7,0,0,3,129,0,0x00
16,5,6,8,0,0,3,66,0,0x00
16,5,6,9,0,0,4,23,23,0x00
16,5,6,10,0,1,5,0,0,0x00
16,5,7,0,0,1,5,0,0,0x00
16,5,7,1,0,0,4,15,15,0x00
16,5,7,2,0,0,4,43,42,0x00
16,5,7,3,0,0,3,86,0,0x00
16,5,7,4,0,0,3,129,0,0x00
16,5,7,5,0,0,2,164,12,0x00
16,5,7,6,0,0,3,129,0,0x00
16,5,7,7,0,0,3,86,0,0x00
16,5,7,8,0,0,4,43,42,0x00
16,5,7,9,0,0,4,15,15,0x00
16,5,7,10,0,1,5,0,0,0x00
16,5,8,1,0,1,5,0,0,0x00
16,5,8,2,0,0,4,19,19,0x00
16,5,8,3,0,0,4,43,42,0x00
16,5,8,4,0,0,3,66,0,0x00
16,5,8,5,0,0,3,76,0,0x00
16,5,8,6,0,0,3,66,0,0x00
16,5,8,7,0,0,4,43,42,0x00
16,5,8,8,0,0,4,19,19,0x00
16,5,8,9,0,1,5,0,0,0x00
16,5,9,2,0,1,5,0,0,0x00
16,5,9,3,0,0,4,15,15,0x00
16,5,9,4,0,0,4,23,23,0x00
16,5,9,5,0,0,4,26,26,0x00
16,5,9,6,0,0,4,23,23,0x00
16,5,9,7,0,0,4,15,15,0x00
16,5,9,8,0,1,5,0,0,0x00
16,5,10,3,0,1,5,0,0,0x00
16,5,10,4,0,1,5,0,0,0x00
16,5,10,5,0,1,5,0,0,0x00
16,5,10,6,0,1,5,0,0,0x00
16,5,10,7,0,1,5,0,0,0x00
16,6,0,4,0,1,5,0,0,0x00
16,6,0,5,0,1,5,0,0,0x00
16,6,0,6,0,1,5,0,0,0x00
16,6,1,2,0,1,5,0,0,0x00
16,6,1,3,0,1,5,0,0,0x00
16,6,1,4,0,1,5,0,0,0x00
16,6,1,5,0,1,5,0,0,0x00
16,6,1,6,0,1,5,0,0,0x00
16,6,1,7,0,1,5,0,0,0x00
16,6,1,8,0,1,5,0,0,0x00
16,6,2,1,0,1,5,0,0,0x00
16,6,2,2,0,1,5,0,0,0x00
16,6,2,3,0,0,4,19,19,0x00
16,6,2,4,0,0,4,30,30,0x00
16,6,2,5,0,0,4,32,31,0x00
16,6,2,6,0,0,4,30,30,0x00
16,6,2,7,0,0,4,19,19,0x00
16,6,2,8,0,1,5,0,0,0x00
16,6,2,9,0,1,5,0,0,0x00
16,6,3,1,0,1,5,0,0,0x00
16,6,3,2,0,0,4,19,19,0x00
16,6,3,3,0,0,4,42,41,0x00
16,6,3,4,0,0,3,65,0,0x00
16,6,3,5,0,0,3,74,0,0x00
16,6,3,6,0,0,3,65,0,0x00
16,6,3,7,0,0,4,42,41,0x00
16,6,3,8,0,0,4,19,19,0x00
16,6,3,9,0,1,5,0,0,0x00
16,6,4,0,0,1,5,0,0,0x00
16,6,4,1,0,1,5,0,0,0x00
16,6,4,2,0,0,4,30,30,0x00
16,6,4,3,0,0,3,65,0,0x00
16,6,4,4,0,0,3,94,0,0x00
16,6,4,5,0,0,3,105,0,0x00
16,6,4,6,0,0,3,94,0,0x00
16,6,4,7,0,0,3,65,0,0x00
